timestep,Earth x,Earth y,Earth z,Moon x,Moon y,Moon z
3600.0,260.1429504393321,-0.06633173880191622,0.0,363275214.52655804,4003811.3841294483,0.0
3700.0,274.25867572419725,0.011463426949392674,0.0,363273874.78166515,4112004.000472293,0.0
3800.0,288.74585541091824,0.09346319765951783,0.0,363272499.78147167,4220196.217749705,0.0
3900.0,303.604488534846,0.1797782072137702,0.0,363271089.52606916,4328388.025461254,0.0
4000.0,318.8345741053393,0.2705190894703507,0.0,363269644.0155517,4436579.413106512,0.0
4100.0,334.43611110576467,0.36579647825882705,0.0,363268163.2500157,4544770.370185057,0.0
4200.0,350.4090984934962,0.4657210073786106,0.0,363266647.22956014,4652960.886196465,0.0
4300.0,366.75353519991535,0.570403310597433,0.0,363265095.95428646,4761150.950640319,0.0
4400.0,383.46942013041087,0.6799540216498225,0.0,363263509.4242985,4869340.5530162025,0.0
4500.0,400.5567521643786,0.794483774235581,0.0,363261887.63970274,4977529.682823704,0.0
4600.0,418.0155301552214,0.9141032020182599,0.0,363260230.6006079,5085718.3295624135,0.0
4700.0,435.8457529303488,1.0389229386236365,0.0,363258538.3071253,5193906.482731926,0.0
4800.0,454.047419291177,1.1690536176381903,0.0,363256810.75936866,5302094.131831842,0.0
4900.0,472.62052801312865,1.3046058726075789,0.0,363255047.95745426,5410281.266361761,0.0
5000.0,491.5650778456327,1.445690337035114,0.0,363253249.90150076,5518467.8758212915,0.0
5100.0,510.8810675121241,1.592417644380237,0.0,363251416.5916294,5626653.949710043,0.0
5200.0,530.5684957100439,1.7448984280569948,0.0,363249548.0279637,5734839.477527631,0.0
5300.0,550.6273611108387,1.9032433214325155,0.0,363247644.2106298,5843024.448773676,0.0
5400.0,571.0576623599609,2.067562957825484,0.0,363245705.1397563,5951208.8529477995,0.0
5500.0,591.859398076868,2.2379679705046165,0.0,363243730.8154742,6059392.679549632,0.0
5600.0,613.032566855023,2.414568992687137,0.0,363241721.23791695,6167575.918078806,0.0
5700.0,634.5771672618936,2.5974766575372508,0.0,363239676.40722054,6275758.558034961,0.0
5800.0,656.4931978389524,2.786801598164621,0.0,363237596.32352346,6383940.588917741,0.0
5900.0,678.7806571016765,2.982654447622842,0.0,363235480.98696655,6492122.000226793,0.0
6000.0,701.4395435395477,3.185145838907915,0.0,363233330.39769316,6600302.781461773,0.0
6100.0,724.4698556160515,3.394386404956722,0.0,363231144.55584913,6708482.9221223425,0.0
6200.0,747.8715917686778,3.6104867786455,0.0,363228923.46158284,6816662.411708166,0.0
6300.0,771.6447504089201,3.8335575927883165,0.0,363226667.11504495,6924841.239718915,0.0
6400.0,795.7893299222754,4.063709480135542,0.0,363224375.5163888,7033019.395654268,0.0
6500.0,820.3053286682442,4.301053073372326,0.0,363222048.66577,7141196.869013908,0.0
6600.0,845.1927449803298,4.545699005117067,0.0,363219686.56334674,7249373.649297528,0.0
6700.0,870.4515771660388,4.79775790791989,0.0,363217289.2092797,7357549.726004823,0.0
6800.0,896.0818235068799,5.05734041426112,0.0,363214856.603732,7465725.088635497,0.0
6900.0,922.0834822583648,5.32455715654975,0.0,363212388.7468691,7573899.7266892595,0.0
7000.0,948.4565516500071,5.599518767121921,0.0,363209885.6388591,7682073.629665828,0.0
7100.0,975.2010298853222,5.8823358782393935,0.0,363207347.27987254,7790246.787064928,0.0
7200.0,1002.3169151418275,6.173119122088014,0.0,363204773.6700824,7898419.188386289,0.0
7300.0,1029.8042055710416,6.471979130776197,0.0,363202164.8096641,8006590.823129652,0.0
7400.0,1057.6628992984847,6.779026536333391,0.0,363199520.6987955,8114761.6807947615,0.0
7500.0,1085.8929944236775,7.094371970708553,0.0,363196841.33765703,8222931.750881373,0.0
7600.0,1114.4944890201418,7.418126065768622,0.0,363194126.72643155,8331101.022889247,0.0
7700.0,1143.4673811353996,7.750399453296986,0.0,363191376.86530435,8439269.486318154,0.0
7800.0,1172.8116687909733,8.091302764991962,0.0,363188591.7544632,8547437.13066787,0.0
7900.0,1202.527349982385,8.440946632465261,0.0,363185771.39409834,8655603.945438184,0.0
8000.0,1232.6144226791564,8.79944168724046,0.0,363182915.7844025,8763769.920128888,0.0
8100.0,1263.072884824809,9.166898560751475,0.0,363180024.92557085,8871935.044239786,0.0
8200.0,1293.9027343368634,9.543427884341035,0.0,363177098.81780106,8980099.307270687,0.0
8300.0,1325.1039691068386,9.929140289259147,0.0,363174137.4612933,9088262.698721414,0.0
8400.0,1356.6765870002523,10.32414640666157,0.0,363171140.85625005,9196425.208091795,0.0
8500.0,1388.620585856621,10.728556867608281,0.0,363168109.0028764,9304586.82488167,0.0
8600.0,1420.9359634894586,11.142482303061959,0.0,363165041.90137994,9412747.538590884,0.0
8700.0,1453.622717686277,11.566033343886435,0.0,363161939.5519706,9520907.338719295,0.0
8800.0,1486.6808462085853,11.999320620845179,0.0,363158801.95486087,9629066.21476677,0.0
8900.0,1520.1103467918902,12.442454764599757,0.0,363155629.1102656,9737224.156233186,0.0
9000.0,1553.9112171456948,12.895546405708314,0.0,363152421.0184023,9845381.152618427,0.0
9100.0,1588.0834549534989,13.35870617462403,0.0,363149177.6794907,9953537.19342239,0.0
9200.0,1622.6270578727983,13.832044701693597,0.0,363145899.0937532,10061692.268144982,0.0
9300.0,1657.542023535085,14.315672617155684,0.0,363142585.26141465,10169846.366286118,0.0
9400.0,1692.8283495458468,14.80970055113941,0.0,363139236.18270224,10277999.477345724,0.0
9500.0,1728.4860334845662,15.314239133662811,0.0,363135851.8578458,10386151.590823738,0.0
9600.0,1764.5150729047211,15.829398994631301,0.0,363132432.2870774,10494302.696220107,0.0
9700.0,1800.915465333784,16.35529076383615,0.0,363128977.47063184,10602452.783034792,0.0
9800.0,1837.6872082732216,16.892025070952954,0.0,363125487.4087462,10710601.840767762,0.0
9900.0,1874.830299198495,17.439712545540086,0.0,363121962.10166,10818749.858918997,0.0
10000.0,1912.3447355590583,17.998463817037177,0.0,363118401.54961544,10926896.826988488,0.0
10100.0,1950.2305147783597,18.568389514763584,0.0,363114805.752857,11035042.73447624,0.0
10200.0,1988.48763425384,19.14960026791685,0.0,363111174.7116318,11143187.570882268,0.0
10300.0,2027.1160913569327,19.742206705571174,0.0,363107508.4261892,11251331.3257066,0.0
10400.0,2066.1158834330636,20.346319456675875,0.0,363103806.89678115,11359473.988449272,0.0
10500.0,2105.4870078016506,20.962049150053865,0.0,363100070.1236621,11467615.548610337,0.0
10600.0,2145.229461756104,21.589506414400105,0.0,363096298.107089,11575755.995689856,0.0
10700.0,2185.3432425638234,22.22880187828008,0.0,363092490.8473211,11683895.319187906,0.0
10800.0,2225.828347466201,22.880046170128256,0.0,363088648.3446203,11792033.508604573,0.0
10900.0,2266.6847736786194,23.543349918246555,0.0,363084770.59925085,11900170.553439958,0.0
11000.0,2307.912518390451,24.21882375080281,0.0,363080857.6114796,12008306.443194173,0.0
11100.0,2349.5115787650584,24.90657829582923,0.0,363076909.38157564,12116441.167367345,0.0
11200.0,2391.4819519397934,25.606724181220883,0.0,363072925.9098108,12224574.715459611,0.0
11300.0,2433.8236350259967,26.319372034734133,0.0,363068907.1964591,12332707.076971125,0.0
11400.0,2476.5366251089986,27.04463248398512,0.0,363064853.2417973,12440838.241402049,0.0
11500.0,2519.620919248117,27.782616156448217,0.0,363060764.0461045,12548968.198252564,0.0
11600.0,2563.076514476658,28.533433679454507,0.0,363056639.6096622,12657096.937022863,0.0
11700.0,2606.9034078019154,29.297195680190228,0.0,363052479.93275446,12765224.44721315,0.0
11800.0,2651.10159620517,30.074012785695245,0.0,363048285.0156678,12873350.718323646,0.0
11900.0,2695.6710766416904,30.863995622861513,0.0,363044054.8586912,12981475.739854584,0.0
12000.0,2740.61184604073,31.667254818431534,0.0,363039789.4621162,13089599.501306212,0.0
12100.0,2785.9239013055294,32.48390099899683,0.0,363035488.82623655,13197721.992178794,0.0
12200.0,2831.6072393133145,33.31404479099639,0.0,363031152.9513487,13305843.201972606,0.0
12300.0,2877.6618569152965,34.15779682071515,0.0,363026781.8377516,13413963.120187938,0.0
12400.0,2924.0877509366715,35.01526771428242,0.0,363022375.4857465,13522081.7363251,0.0
12500.0,2970.8849181766195,35.886568097670406,0.0,363017933.8956372,13630199.03988441,0.0
12600.0,3018.053355408306,36.7718085966926,0.0,363013457.06772995,13738315.020366207,0.0
12700.0,3065.593059378878,37.671099837002295,0.0,363008945.0023335,13846429.66727084,0.0
12800.0,3113.5040268094676,38.584552444091,0.0,363004397.69975907,13954542.970098676,0.0
12900.0,3161.7862543951887,39.51227704328695,0.0,362999815.1603203,14062654.918350099,0.0
13000.0,3210.4397388051375,40.454384259753525,0.0,362995197.3843333,14170765.501525505,0.0
13100.0,3259.4644766823926,41.41098471848772,0.0,362990544.37211674,14278874.709125308,0.0
13200.0,3308.8604646440135,42.382189044318615,0.0,362985856.12399167,14386982.53064994,0.0
13300.0,3358.6276992810413,43.36810786190582,0.0,362981132.6402817,14495088.955599844,0.0
13400.0,3408.7661771584976,44.368851795737946,0.0,362976373.92131275,14603193.973475484,0.0
13500.0,3459.275894815384,45.38453147013105,0.0,362971579.96741337,14711297.573777338,0.0
13600.0,3510.1568487646823,46.415257509227104,0.0,362966750.7789145,14819399.7460059,0.0
13700.0,3561.409035493353,47.46114053699244,0.0,362961886.3561496,14927500.479661683,0.0
13800.0,3613.0324514623353,48.52229117721622,0.0,362956986.69945455,15035599.764245214,0.0
13900.0,3665.027093106548,49.59882005350888,0.0,362952051.8091677,15143697.58925704,0.0
14000.0,3717.3929568348863,50.6908377893006,0.0,362947081.6856299,15251793.944197722,0.0
14100.0,3770.130039030224,51.798455007839756,0.0,362942076.3291845,15359888.81856784,0.0
14200.0,3823.2383360494114,52.92178233219136,0.0,362937035.74017715,15467982.201867992,0.0
14300.0,3876.7178442232753,54.06093038523555,0.0,362931959.9189562,15576074.083598793,0.0
14400.0,3930.5685598566192,55.21600978966601,0.0,362926848.8658724,15684164.453260873,0.0
14500.0,3984.7904792282216,56.387131167988436,0.0,362921702.5812788,15792253.300354883,0.0
14600.0,4039.3835985908363,57.574405142519005,0.0,362916521.0655312,15900340.614381492,0.0
14700.0,4094.347914171192,58.777942335382804,0.0,362911304.31898767,16008426.384841388,0.0
14800.0,4149.683422169991,59.99785336851231,0.0,362906052.34200877,16116510.601235272,0.0
14900.0,4205.39011876191,61.23424886364582,0.0,362900765.1349576,16224593.25306387,0.0
15000.0,4261.4680000956,62.48723944232592,0.0,362895442.69819975,16332674.329827923,0.0
15100.0,4317.91706229368,63.75693572589795,0.0,362890085.0321031,16440753.821028192,0.0
15200.0,4374.7373014527475,65.0434483355084,0.0,362884692.13703823,16548831.716165453,0.0
15300.0,4431.928713643368,66.34688789210344,0.0,362879264.0133781,16656908.004740508,0.0
15400.0,4489.491294910078,67.66736501642731,0.0,362873800.66149807,16764982.676254172,0.0
15500.0,4547.425041271387,69.0049903290208,0.0,362868302.081776,16873055.72020728,0.0
15600.0,4605.729948719774,70.3598744502197,0.0,362862768.27459234,16981127.126100697,0.0
15700.0,4664.406013221687,71.73212800015325,0.0,362857199.24032986,17089196.88343529,0.0
15800.0,4723.453230717543,73.12186159874258,0.0,362851594.97937393,17197264.981711958,0.0
15900.0,4782.871597121728,74.52918586569918,0.0,362845955.4921122,17305331.410431612,0.0
16000.0,4842.661108322597,75.9542114205233,0.0,362840280.7789351,17413396.159095194,0.0
16100.0,4902.821760182472,77.39704888250247,0.0,362834570.8402351,17521459.217203654,0.0
16200.0,4963.3535485376415,78.85780887070992,0.0,362828825.6764076,17629520.574257974,0.0
16300.0,5024.256469198362,80.336602004003,0.0,362823045.28785014,17737580.219759144,0.0
16400.0,5085.530517948854,81.83353890102165,0.0,362817229.6749629,17845638.143208187,0.0
16500.0,5147.175690547307,83.34873018018689,0.0,362811378.8381484,17953694.334106136,0.0
16600.0,5209.191982725872,84.88228645969917,0.0,362805492.7778118,18061748.781954054,0.0
16700.0,5271.579390190665,86.43431835753691,0.0,362799571.4943606,18169801.476253018,0.0
16800.0,5334.337908621769,88.0049364914549,0.0,362793614.98820484,18277852.406504128,0.0
16900.0,5397.467533673227,89.59425147898277,0.0,362787623.2597569,18385901.56220851,0.0
17000.0,5460.968260973046,91.2023739374234,0.0,362781596.30943185,18493948.932867307,0.0
17100.0,5524.840086123196,92.82941448385141,0.0,362775534.13764703,18601994.507981684,0.0
17200.0,5589.083004699607,94.47548373511155,0.0,362769436.7448224,18710038.27705283,0.0
17300.0,5653.6970122521725,96.14069230781723,0.0,362763304.13138026,18818080.229581952,0.0
17400.0,5718.682104304744,97.82515081834887,0.0,362757136.2977455,18926120.355070285,0.0
17500.0,5784.038276355134,99.52896988285241,0.0,362750933.2443454,19034158.64301908,0.0
17600.0,5849.765523875117,101.25226011723771,0.0,362744694.97160983,19142195.082929615,0.0
17700.0,5915.863842310421,102.99513213717704,0.0,362738421.47997093,19250229.664303187,0.0
17800.0,5982.333227080738,104.75769655810346,0.0,362732112.7698634,19358262.376641117,0.0
17900.0,6049.173673579714,106.54006399520934,0.0,362725768.8417246,19466293.20944475,0.0
18000.0,6116.385177174954,108.34234506344472,0.0,362719389.695994,19574322.152215455,0.0
18100.0,6183.967733208019,110.16465037751584,0.0,362712975.3331139,19682349.19445462,0.0
18200.0,6251.9213369944255,112.00709055188348,0.0,362706525.75352883,19790374.325663663,0.0
18300.0,6320.245983823646,113.86977620076149,0.0,362700040.9576859,19898397.53534402,0.0
18400.0,6388.941668959108,115.75281793811519,0.0,362693520.9460346,20006418.812997147,0.0
18500.0,6458.008387638193,117.65632637765978,0.0,362686965.71902704,20114438.148124535,0.0
18600.0,6527.446135072236,119.58041213285887,0.0,362680375.2771177,20222455.530227687,0.0
18700.0,6597.254906446524,121.52518581692281,0.0,362673749.6207636,20330470.948808137,0.0
18800.0,6667.434696920298,123.49075804280723,0.0,362667088.7504241,20438484.393367443,0.0
18900.0,6737.98550162675,125.47723942321139,0.0,362660392.6665611,20546495.853407186,0.0
19000.0,6808.907315673025,127.48474057057666,0.0,362653661.3696391,20654505.31842897,0.0
19100.0,6880.200134140215,129.51337209708498,0.0,362646894.8601248,20762512.77793443,0.0
19200.0,6951.863952083364,131.56324461465726,0.0,362640093.1384877,20870518.221425213,0.0
19300.0,7023.898764531466,133.63446873495184,0.0,362633256.2051995,20978521.638403002,0.0
19400.0,7096.3045664874635,135.72715506936285,0.0,362626384.0607345,21086523.018369503,0.0
19500.0,7169.081352928246,137.8414142290188,0.0,362619476.7055695,21194522.350826446,0.0
19600.0,7242.22911880465,139.97735682478086,0.0,362612534.1401837,21302519.625275586,0.0
19700.0,7315.747859041461,142.1350934672414,0.0,362605556.3650587,21410514.831218705,0.0
19800.0,7389.63756853741,144.31473476672238,0.0,362598543.38067883,21518507.958157606,0.0
19900.0,7463.898242165171,146.51639133327376,0.0,362591495.18753064,21626498.995594125,0.0
20000.0,7538.529874771366,148.74017377667195,0.0,362584411.78610325,21734487.93303012,0.0
20100.0,7613.53246117656,150.9861927064183,0.0,362577293.1768882,21842474.759967476,0.0
20200.0,7688.905996175261,153.2545587317375,0.0,362570139.3603797,21950459.4659081,0.0
20300.0,7764.650474535922,155.5453824615759,0.0,362562950.33707416,22058442.04035393,0.0
20400.0,7840.765891000936,157.85877450460015,0.0,362555726.10747063,22166422.472806934,0.0
20500.0,7917.252240286639,160.19484546919546,0.0,362548466.67207056,22274400.752769098,0.0
20600.0,7994.109517083307,162.5537059634641,0.0,362541172.0313779,22382376.869742442,0.0
20700.0,8071.337716055156,164.93546659522383,0.0,362533842.18589914,22490350.81322901,0.0
20800.0,8148.936831840345,167.34023797200635,0.0,362526477.1361431,22598322.572730873,0.0
20900.0,8226.906859050967,169.76813070105564,0.0,362519076.8826212,22706292.137750126,0.0
21000.0,8305.247792273056,172.21925538932646,0.0,362511641.42584735,22814259.497788902,0.0
21100.0,8383.959626066584,174.69372264348283,0.0,362504170.76633775,22922224.64234935,0.0
21200.0,8463.042354965459,177.19164306989632,0.0,362496664.90461123,23030187.560933653,0.0
21300.0,8542.495973477526,179.7131272746446,0.0,362489123.8411891,23138148.243044022,0.0
21400.0,8622.320476084564,182.2582858635098,0.0,362481547.57659507,23246106.67818269,0.0
21500.0,8702.515857242288,184.82722944197695,0.0,362473936.11135536,23354062.85585193,0.0
21600.0,8783.082111380347,187.42006861523245,0.0,362466289.44599867,23462016.76555403,0.0
21700.0,8864.019232902323,190.0369139881624,0.0,362458607.5810562,23569968.396791313,0.0
21800.0,8945.327216185731,192.67787616535114,0.0,362450890.51706153,23677917.73906613,0.0
21900.0,9027.00605558202,195.34306575107956,0.0,362443138.2545508,23785864.781880867,0.0
22000.0,9109.055745416568,198.0325933493236,0.0,362435350.7940626,23893809.514737926,0.0
22100.0,9191.476279988683,200.74656956375267,0.0,362427528.13613796,24001751.927139748,0.0
22200.0,9274.267653571605,203.48510499772806,0.0,362419670.28132045,24109692.0085888,0.0
22300.0,9357.429860412503,206.24831025430134,0.0,362411777.23015606,24217629.748587575,0.0
22400.0,9440.962894732473,209.0362959362128,0.0,362403848.9831933,24325565.136638604,0.0
22500.0,9524.86675072654,211.84917264588987,0.0,362395885.5409831,24433498.16224444,0.0
22600.0,9609.141422563656,214.68705098544555,0.0,362387886.9040789,24541428.81490767,0.0
22700.0,9693.7869043867,217.55004155667683,0.0,362379853.0730366,24649357.08413091,0.0
22800.0,9778.803190312474,220.43825496106308,0.0,362371784.0484146,24757282.959416807,0.0
22900.0,9864.190274431707,223.35180179976453,0.0,362363679.8307738,24865206.430268034,0.0
23000.0,9949.94815080905,226.29079267362062,0.0,362355540.4206774,24973127.4861873,0.0
23100.0,10036.076813483083,229.25533818314847,0.0,362347365.8186914,25081046.116677344,0.0
23200.0,10122.576256466302,232.24554892854124,0.0,362339156.0253839,25188962.31124093,0.0
23300.0,10209.446473745127,235.26153550966663,0.0,362330911.04132575,25296876.05938086,0.0
23400.0,10296.687459279901,238.30340852606523,0.0,362322630.86709017,25404787.35059996,0.0
23500.0,10384.299207004886,241.37127857694892,0.0,362314315.50325286,25512696.174401093,0.0
23600.0,10472.281710828263,244.46525626119941,0.0,362305964.950392,25620602.520287152,0.0
23700.0,10560.634964632134,247.58545217736648,0.0,362297579.20908827,25728506.377761062,0.0
23800.0,10649.358962272516,250.73197692366654,0.0,362289158.2799248,25836407.736325774,0.0
23900.0,10738.453697579345,253.90494109798095,0.0,362280702.1634872,25944306.58548428,0.0
24000.0,10827.919164356475,257.1044552978545,0.0,362272210.86036354,26052202.914739598,0.0
24100.0,10917.755356381673,260.33063012049377,0.0,362263684.3711444,26160096.71359478,0.0
24200.0,11007.962267406623,263.58357616276555,0.0,362255122.6964228,26267987.97155291,0.0
24300.0,11098.539891156923,266.8634040211954,0.0,362246525.83679426,26375876.6781171,0.0
24400.0,11189.488221332083,270.17022429196567,0.0,362237893.79285675,26483762.822790504,0.0
24500.0,11280.807251605527,273.50414757091437,0.0,362229226.56521076,26591646.395076297,0.0
24600.0,11372.496975624592,276.8652844535334,0.0,362220524.15445924,26699527.3844777,0.0
24700.0,11464.557387010522,280.25374553496675,0.0,362211786.5612076,26807405.780497957,0.0
24800.0,11556.988479358477,283.66964141000926,0.0,362203013.78606373,26915281.57264035,0.0
24900.0,11649.790246237522,287.1130826731048,0.0,362194205.829638,27023154.750408188,0.0
25000.0,11742.962681190633,290.58417991834483,0.0,362185362.69254327,27131025.30330482,0.0
25100.0,11836.505777734692,294.08304373946663,0.0,362176484.3753948,27238893.22083363,0.0
25200.0,11930.41952936049,297.60978472985175,0.0,362167570.87881047,27346758.49249803,0.0
25300.0,12024.703929532723,301.1645134825246,0.0,362158622.2034105,27454621.107801467,0.0
25400.0,12119.358971689993,304.7473405901507,0.0,362149638.3498177,27562481.056247428,0.0
25500.0,12214.384649244808,308.358376645035,0.0,362140619.3186572,27670338.327339426,0.0
25600.0,12309.780955583577,311.9977322391204,0.0,362131565.11055684,27778192.91058101,0.0
25700.0,12405.547884066615,315.6655179639863,0.0,362122475.7261467,27886044.79547577,0.0
25800.0,12501.685428028135,319.3618444108467,0.0,362113351.16605943,27993893.971527323,0.0
25900.0,12598.193580776257,323.08682217054877,0.0,362104191.43093026,28101740.428239327,0.0
26000.0,12695.072335592997,326.8405618335713,0.0,362094996.5213967,28209584.15511547,0.0
26100.0,12792.321685734272,330.62317399002296,0.0,362085766.4380989,28317425.141659476,0.0
26200.0,12889.9416244299,334.43476922964084,0.0,362076501.1816794,28425263.377375107,0.0
26300.0,12987.932144883593,338.2754581417887,0.0,362067200.75278336,28533098.851766158,0.0
26400.0,13086.293240272964,342.1453513154555,0.0,362057865.1520581,28640931.554336462,0.0
26500.0,13185.02490374952,346.0445593392538,0.0,362048494.38015383,28748761.474589884,0.0
26600.0,13284.127128438662,349.97319280141807,0.0,362039088.43772286,28856588.60203033,0.0
26700.0,13383.599907439691,353.9313622898031,0.0,362029647.32542026,28964412.926161736,0.0
26800.0,13483.443233825798,357.91917839188244,0.0,362020171.0439034,29072234.436488077,0.0
26900.0,13583.657100644064,361.9367516947468,0.0,362010659.5938322,29180053.122513365,0.0
27000.0,13684.241500915468,365.98419278510255,0.0,362001112.97586906,29287868.97374165,0.0
27100.0,13785.196427634879,370.06161224926973,0.0,361991531.19067883,29395681.979677014,0.0
27200.0,13886.521873771051,374.16912067318094,0.0,361981914.2389289,29503492.12982358,0.0
27300.0,13988.217832266635,378.3068286423794,0.0,361972262.1212891,29611299.413685508,0.0
27400.0,14090.284296038164,382.4748467420175,0.0,361962574.83843166,29719103.82076699,0.0
27500.0,14192.721257976063,386.6732855568551,0.0,361952852.3910314,29826905.34057226,0.0
27600.0,14295.528710944642,390.902255671258,0.0,361943094.77976555,29934703.96260559,0.0
27700.0,14398.706647782097,395.1618676691962,0.0,361933302.0053139,30042499.676371284,0.0
27800.0,14502.25506130051,399.45223213424265,0.0,361923474.0683586,30150292.471373692,0.0
27900.0,14606.173944285845,403.773459649571,0.0,361913610.9695844,30258082.337117195,0.0
28000.0,14710.463289497951,408.1256607979547,0.0,361903712.7096785,30365869.263106212,0.0
28100.0,14815.12308967056,412.50894616176487,0.0,361893779.2893305,30473653.238845207,0.0
28200.0,14920.153337511283,416.9234263229689,0.0,361883810.7092325,30581434.253838673,0.0
28300.0,15025.554025701613,421.3692118631289,0.0,361873806.97007924,30689212.29759115,0.0
28400.0,15131.325146896923,425.84641336339996,0.0,361863768.0725677,30796987.35960721,0.0
28500.0,15237.466693726463,430.3551414045285,0.0,361853694.01739746,30904759.429391466,0.0
28600.0,15343.978658793363,434.8955065668509,0.0,361843584.8052706,31012528.496448576,0.0
28700.0,15450.861034674628,439.4676194302915,0.0,361833440.4368916,31120294.550283227,0.0
28800.0,15558.113813921142,444.07159057436144,0.0,361823260.91296756,31228057.58040015,0.0
28900.0,15665.73698905766,448.7075305781566,0.0,361813046.23420787,31335817.57630412,0.0
29000.0,15773.730552582812,453.37555002035634,0.0,361802796.4013245,31443574.52749994,0.0
29100.0,15882.094496969105,458.0757594792217,0.0,361792511.41503197,31551328.423492465,0.0
29200.0,15990.828814662913,462.8082695325938,0.0,361782191.27604717,31659079.253786582,0.0
29300.0,16099.933498084485,467.5731907578922,0.0,361771835.9850895,31766827.007887222,0.0
29400.0,16209.408539627939,472.3706337321134,0.0,361761445.54288083,31874571.675299354,0.0
29500.0,16319.253931661262,477.2007090318291,0.0,361751019.95014554,31982313.245527986,0.0
29600.0,16429.46966652631,482.06352723318463,0.0,361740559.2076105,32090051.70807817,0.0
29700.0,16540.05573653881,486.9591989118973,0.0,361730063.316005,32197787.052454993,0.0
29800.0,16651.012133988344,491.88783464325485,0.0,361719532.2760608,32305519.268163595,0.0
29900.0,16762.338851138375,496.8495450021137,0.0,361708966.0885123,32413248.344709143,0.0
30000.0,16874.03588022622,501.84444056289743,0.0,361698364.7540962,32520974.271596853,0.0
30100.0,16986.103213463062,506.87263189959515,0.0,361687728.27355176,32628697.038331978,0.0
30200.0,17098.540843033952,511.93422958575985,0.0,361677056.64762074,32736416.634419814,0.0
30300.0,17211.348761097797,517.0293441945067,0.0,361666349.8770473,32844133.0493657,0.0
30400.0,17324.526959787367,522.1580862985118,0.0,361655607.9625782,32951846.272675015,0.0
30500.0,17438.07543120929,527.3205664700097,0.0,361644830.9049625,33059556.293853182,0.0
30600.0,17551.994167444056,532.5168952807928,0.0,361634018.70495194,33167263.102405667,0.0
30700.0,17666.28316054601,537.7471833022092,0.0,361623171.3633006,33274966.687837973,0.0
30800.0,17780.942402543355,543.011541105161,0.0,361612288.8807652,33382667.039655644,0.0
30900.0,17895.97188543815,548.3100792601026,0.0,361601371.25810474,33490364.147364277,0.0
31000.0,18011.37160120631,553.6429083370397,0.0,361590418.4960808,33598058.0004695,0.0
31100.0,18127.141541797602,559.0101389055269,0.0,361579430.5954575,33705748.58847699,0.0
31200.0,18243.28169913565,564.4118815346666,0.0,361568407.5570013,33813435.900892474,0.0
31300.0,18359.79206511792,569.848246793107,0.0,361557349.3814813,33921119.9272217,0.0
31400.0,18476.67263161574,575.3193452490409,0.0,361546256.06966895,34028800.656970486,0.0
31500.0,18593.923390474283,580.8252874702034,0.0,361535127.62233824,34136478.07964467,0.0
31600.0,18711.544333512575,586.366184023871,0.0,361523964.0402657,34244152.184750155,0.0
31700.0,18829.53545252348,591.9421454768595,0.0,361512765.3242302,34351822.961792864,0.0
31800.0,18947.89673927372,597.5532823955225,0.0,361501531.4750132,34459490.400278784,0.0
31900.0,19066.628185503858,603.1997053457497,0.0,361490262.4933986,34567154.48971394,0.0
32000.0,19185.7297829283,608.8815248929656,0.0,361478958.38017285,34674815.219604395,0.0
32100.0,19305.2015232353,614.5988516021271,0.0,361467619.1361248,34782472.57945626,0.0
32200.0,19425.043398086953,620.3517960377228,0.0,361456244.7620458,34890126.5587757,0.0
32300.0,19545.255399119196,626.1404687637707,0.0,361444835.25872976,34997777.14706891,0.0
32400.0,19665.837517941804,631.9649803438169,0.0,361433390.626973,35105424.33384214,0.0
32500.0,19786.7897461384,637.8254413409337,0.0,361421910.8675742,35213068.10860168,0.0
32600.0,19908.112075266432,643.7219623177181,0.0,361410395.9813348,35320708.46085387,0.0
32700.0,20029.8044968572,649.65465383629,0.0,361398845.9690585,35428345.38010508,0.0
32800.0,20151.86700241583,655.623626458291,0.0,361387260.8315516,35535978.855861746,0.0
32900.0,20274.29958342129,661.6289907448823,0.0,361375640.5696229,35643608.87763034,0.0
33000.0,20397.10223132638,667.6708572567433,0.0,361363985.18408346,35751235.434917375,0.0
33100.0,20520.27493755773,673.7493365540696,0.0,361352294.67574716,35858858.51722942,0.0
33200.0,20643.81769351581,679.864539196572,0.0,361340569.0454301,35966478.11407309,0.0
33300.0,20767.730490574922,686.016575743474,0.0,361328808.29395103,36074094.21495503,0.0
33400.0,20892.013320083188,692.2055567535112,0.0,361317012.422131,36181706.809381954,0.0
33500.0,21016.666173362562,698.4315927849287,0.0,361305181.43079376,36289315.88686061,0.0
33600.0,21141.689041708836,704.6947943954799,0.0,361293315.3207654,36396921.436897784,0.0
33700.0,21267.081916391617,710.9952721424247,0.0,361281414.0928745,36504523.44900033,0.0
33800.0,21392.844788654347,717.3331365825281,0.0,361269477.7479523,36612121.91267513,0.0
33900.0,21518.97764971429,723.7084982720584,0.0,361257506.2868322,36719716.81742912,0.0
34000.0,21645.480490762526,730.1214677667851,0.0,361245499.7103504,36827308.15276929,0.0
34100.0,21772.35330296397,736.5721556219784,0.0,361233458.01934534,36934895.90820267,0.0
34200.0,21899.59607745735,743.0606723924061,0.0,361221381.21465814,37042480.07323634,0.0
34300.0,22027.20880535522,749.5871286323331,0.0,361209269.29713225,37150060.63737742,0.0
34400.0,22155.191477743956,756.1516348955191,0.0,361197122.26761377,37257637.59013309,0.0
